key,value,version,sheet
Item_ArmorLV3_3,Giáp\ Tác\ Chiến\ Cấp\ 3,#20250915070059,Default
Item_ArmorLV3_3_Desc,Cân\ bằng\ giữa\ trọng\ lượng\ và\ độ\ bền.,#20250915070059,Default
Item_ArmorLV4_2,Giáp\ Tác\ Chiến\ Cấp\ 4,#20250915070059,Default
Item_ArmorLV4_2_Desc,"Nhẹ,\ nhiều\ túi\ đựng\ đồ.",#20250915070059,Default
Item_ArmorLV4_3,Giáp\ Nặng\ Cấp\ 4,#20250915070059,Default
Item_ArmorLV4_3_Desc,"Rất\ bền\ và\ kinh\ tế,\ nhưng\ giảm\ sức\ chứa.",#20250915070059,Default
Item_ArmorLV5_2,Giáp\ Tác\ Chiến\ Cấp\ 5,#20250915070059,Default
Item_ArmorLV5_2_Desc,"Mọi\ mặt\ đều\ tốt,\ chỉ\ có\ điều\ hơi\ chát.",#20250915070059,Default
Item_ArmorLV5_3,Giáp\ Nặng\ Cấp\ 5,#20250915070059,Default
Item_ArmorLV5_3_Desc,"Nặng,\ nhưng\ chắc\ như\ đá.",#20250915070059,Default
Item_FishingBait,Mồi câu,#20250915070059,Default
Item_FishingBait_Desc,Hỗn\ hợp\ hấp\ dẫn\ đủ\ loại\ cá\.,#20250915070059,Default
Item_Earthworm_Desc,Còn\ sống\.,#20250915070059,Default
Item_BP_ToxGrenade,Bản\ Vẽ:\ Lựu\ Đạn\ Khí\ Độc,#20250915070059,Default
Item_BP_ToxGrenade_Desc,Bản\ vẽ\ dùng\ để\ chế\ Lựu\ Đạn\ Khí\ Độc.,#20250915070059,Default
Item_BP_ElecGrenade,Bản\ Vẽ:\ Lựu\ Đạn\ Điện,#20250915070059,Default
Item_BP_ElecGrenade_Desc,Bản\ vẽ\ dùng\ để\ chế\ Lựu\ Đạn\ Điện.,#20250915070059,Default
Item_BP_FireGrenade_Desc,Bản\ vẽ\ dùng\ để\ chế\ Đạn\ Cháy.,#20250915070059,Default
Item_BP_FireGrenade,Bản\ Vẽ:\ Đạn\ Cháy,#20250915070059,Default
Item_Aquarium,Bể cá,#20250915070059,Default
Item_Formula_FishingBait,Công\ Thức:\ Mồi\ Câu,#20250915070059,Default
Item_Formula_FishingBait_Desc,Công\ thức\ chế\ Mồi\ Câu\ tại\ Bàn\ Chế.,#20250915070059,Default
Item_BP_Bullet_PWL_L,Bản\ Vẽ:\ Đạn\ Năng\ Lượng\ Lớn,#20250915070059,Default
Item_BP_Bullet_PWL_L_Desc,Bản\ vẽ\ dùng\ để\ chế\ Đạn\ Năng\ Lượng\ Lớn.,#20250915070059,Default
Item_Bullet_PWS_H,Đạn\ Năng\ Lượng\ Nhỏ\ Nâng\ Cấp,#20250915070059,Default
Item_Bullet_PWS_H_Desc,Đạn\ năng\ lượng\ nhỏ\ tăng\ xuyên\ giáp.,#20250915070059,Default
Item_ArmorLV1StormProtection,Đồ\ Bảo\ Hộ\ Khu\ Bão,#20250915070059,Default
Item_ArmorLV1StormProtection_Desc,"Đồ\ làm\ từ\ vật\ liệu\ đặc\ biệt.\ Cản\ đạn\ kém,\ nhưng\ kháng\ nhiễu\ bão\ không\ gian\ giai\ đoạn\ sớm.",#20250915070059,Default
Item_BlueCube,Khối\ Xanh,#20250915070059,Default
Item_BlueCube_Desc,Khối\ xanh\ bí\ ẩn\ với\ cảm\ giác\ quen\ thuộc.,#20250915070059,Default
Item_Backpack_Cubbe,Thiết\ Bị\ Lưu\ Trữ\ Khối,#20251011093922,Default
Item_Backpack_Cubbe_Desc,Thùng\ chứa\ khối\ xanh.\ Sách\ hướng\ dẫn\ nói\ còn\ chứa\ được\ năng\ lượng\ linh\ hồn.,#20251011093922,Default
Item_BP_FishingRod_LV2,Bản\ Vẽ:\ Cần\ Câu\ Khá,#20250915070059,Default
Item_BP_FishingRod_LV2_Desc,Dùng\ ở\ bàn\ chế\ để\ làm:\ Cần\ Câu\ Khá.,#20250925103332,Default
Item_BP_FishingRod_LV3,Bản\ Vẽ:\ Cần\ Câu\ Ấn\ Tượng,#20250915070059,Default
Item_BP_FishingRod_LV3_Desc,Dùng\ ở\ bàn\ chế\ để\ làm:\ Cần\ Câu\ Ấn\ Tượng.,#20250925103332,Default
Item_Key_JLab_MiniGameCartriage,Chìa\ Phòng\ Chiếu\ J-Lab,#20250915070059,Default
Item_Key_JLab_MiniGameCartriage_Desc,"Chìa\ phòng\ chiếu\ trong\ J-Lab,\ nơi\ nghiên\ cứu\ thỉnh\ thoảng\ xem\ phim.",#20250915070059,Default
Item_BP_BR_Storm_Space,Bản\ Vẽ:\ Súng\ Bão,#20250915070059,Default
Item_BP_BR_Storm_Space_Desc,Dùng\ ở\ bàn\ chế\ để\ phát\ triển:\ Súng\ Bão.,#20250915070059,Default
Item_fiber_Lv2,Sợi\ Hữu\ Cơ\ Cao\ Cấp,#20250915070059,Default
Item_fiber_Lv3,Sợi\ Hữu\ Cơ\ Tối\ Thượng,#20250915070059,Default
Item_fiber_Lv2_Desc,"Sợi\ hữu\ cơ\ bền\ hơn,\ hay\ dùng\ làm\ giáp\ nhẹ.",#20250915070059,Default
Item_fiber_Lv3_Desc,"Sợi\ hữu\ cơ\ hạng\ đỉnh,\ bảo\ vệ\ vượt\ trội,\ thường\ dùng\ cho\ giáp\ và\ mũ\ cao\ cấp.",#20250915070059,Default
Item_Knife_01_Blade,Dao\ Lưỡi\ Cố\ Định,#20250915070059,Default
Item_Knife_02_Short,Dao\ Găm\ Cán\ Gỗ,#20250915070059,Default
Item_Knife_03_Knuckle,Dao\ Nắm\ Đấm,#20250915070059,Default
Item_Knife_04_Karambit,Karambit,#20250915070059,Default
Item_Knife_06_Gurkhakukri,Kukri,#20250915070059,Default
Item_Knife_07_Bayonet,Lưỡi\ Lê\ Chiến\ Thuật,#20250915070059,Default
Item_KnifeBox,Bộ\ Dao\ Chiến\ Thuật,#20250915070059,Default
Item_KnifeBox_Desc,Bộ\ gồm\ đủ\ loại\ dao.\ Xài\ tiền\ cho\ khéo.,#20250915070059,Default
Item_Formula_KnifeBox,Công\ Thức:\ Bộ\ Dao\ Chiến\ Thuật,#20250915070059,Default
Item_Formula_KnifeBox_Desc,Công\ thức\ chế\ Bộ\ Dao\ Chiến\ Thuật\ tại\ Bàn\ Chế.,#20250925103332,Default
Item_Knife_01_Blade_Desc,"Chế\ từ\ vật\ liệu\ nhẹ,\ mang\ theo\ rất\ tiện.",#20250915070059,Default
Item_Knife_02_Short_Desc,Dao\ găm\ đơn\ giản\ cán\ gỗ.,#20250915070059,Default
Item_Knife_03_Knuckle_Desc,Nắm\ đấm\ lò\ xo\ giấu\ lưỡi.,#20250915070059,Default
Item_Knife_04_Karambit_Desc,Lưỡi\ thép\ ánh\ xanh\ long\ lanh.\ Nhìn\ thôi\ đã\ thấy\ đắt.,#20250915070059,Default
Item_Knife_06_Gurkhakukri_Desc,"Thiết\ kế\ kinh\ điển,\ rút\ máu\ nhẹ\ như\ chơi.",#20250925103332,Default
Item_Knife_07_Bayonet_Desc,Lưỡi\ lê\ quân\ dụng.,#20250915070059,Default
Item_CandyCan,Kẹo\ Tự\ Làm,#20250915070059,Default
Item_CandyCan_Desc,Đồ\ ngọt\ giúp\ nâng\ tinh\ thần.,#20250915070059,Default
Item_Candy,Kẹo Mút,#20250915070059,Default
Item_Candy_Desc,Ngọt\ và\ ngon.,#20250915070059,Default
Item_PeaceStar,Ngôi\ Sao\ Hòa\ Bình,#20250915070059,Default
Item_PeaceStar_Desc,Cầu\ cho\ thế\ giới\ bình\ an!,#20250915070059,Default
Item_FakePeaceStar,Ngôi\ Sao\ Hòa\ Bình,#20250915070059,Default
Item_FakePeaceStar_Desc,Đã\ vỡ\ vụn\ thành\ bột.,#20250915070059,Default
Item_Key_Farm_Nursing_Computer_Desc,Mở\ phòng\ máy\ trong\ Trại\ Điều\ Dưỡng\.,#20251009091250,Items
Item_Key_Farm_Nursing_Restaurant_Desc,Mở\ nhà\ hàng\ trong\ Trại\ Điều\ Dưỡng\.,#20251009091250,Items
Item_Key_Farm_Nursing_Room_1_Desc,Mở\ một\ phòng\ trong\ Trại\ Điều\ Dưỡng\.,#20251009091250,Items
Item_Key_Farm_Nursing_Room_2_Desc,Mở\ một\ phòng\ trong\ Trại\ Điều\ Dưỡng\.,#20251009091250,Items
Item_Key_Farm_Nursing_Computer,Chìa\ Phòng\ Máy\ Trại\ Điều\ Dưỡng,#20251009091250,Items
Item_Key_Farm_Nursing_Restaurant,Chìa\ Nhà\ Hàng\ Trại\ Điều\ Dưỡng,#20251009091250,Items
Item_Key_Farm_Nursing_Room_1,Chìa\ Phòng\ Trại\ Điều\ Dưỡng\ 1,#20251009091250,Items
Item_Key_Farm_Nursing_Room_2,Chìa\ Phòng\ Trại\ Điều\ Dưỡng\ 2,#20251009091250,Items
UI_LootBox_JLabBox,Thùng\ J-Lab,#20251009091250,Default
Item_GunPowder_Blue,Thuốc\ Súng\ Đóng\ Lon,#20250919071601,Items
Item_GunPowder_Blue_Desc,Thuốc\ súng\ lon\ nhãn\ xanh.,#20250919071619,Items
Item_GunPowder_Green,Thuốc\ Súng\ Đóng\ Lon,#20250919071653,Items
Item_GunPowder_Red,Thuốc\ Súng\ Đóng\ Lon,#20250919071656,Items
Item_GunPowder_Green_Desc,Thuốc\ súng\ lon\ nhãn\ xanh\ lá.,#20250919071710,Items
Item_GunPowder_Red_Desc,Thuốc\ súng\ lon\ nhãn\ đỏ.,#20250919071720,Items
Item_Accelerator_Desc,Một\ cỗ\ máy\ có\ vẻ\ dùng\ để\ xử\ lý\ loại\ tinh\ thể\ đặc\ biệt.,#20251009091250,Items
Item_CrystalBooster_Desc,Một\ cỗ\ máy\ có\ vẻ\ dùng\ để\ xử\ lý\ loại\ tinh\ thể\ đặc\ biệt.,#20251009091250,Items
Item_CrystalFiltrationUnit_Desc,Một\ cỗ\ máy\ có\ vẻ\ dùng\ để\ xử\ lý\ loại\ tinh\ thể\ đặc\ biệt.,#20251009091250,Items
Item_CrystalFiltrationUnit,Bộ\ Lọc\ Tinh\ Thể,#20250919091629,Items
Item_CrystalBooster,Bộ\ Khuếch\ Tinh\ Thể,#20250919091638,Items
Item_Accelerator,Bộ Gia Tốc,#20250919091648,Items
Item_ConcentratedSlurry,Huyết\ Tương\ Ngưng\ Tụ,#20251009091250,Items
Item_ConcentratedSlurry_Desc,Khó\ cưỡng\ lại\ việc\ nếm\ thử.,#20251009091250,Items
Item_CrystalBattery,Pin\ Tinh\ Thể,#20250919092147,Items
Item_CrystalBattery_Desc,Tích\ trữ\ điện\ năng\ khổng\ lồ.,#20251009091250,Items
Item_BulkSpaceCrystal,Tinh\ Thể\ Không\ Gian\ Lớn,#20251009091250,Items
Item_BulkSpaceCrystal_Desc,Khối\ tinh\ thể\ không\ gian.\ Cẩn\ thận\ có\ thể\ tháo\ rời.,#20251009091250,Items
Item_SpaceEye,Mắt\ Bão,#20250919095258,Items
Item_SpaceEye_Desc,Con\ ngươi\ của\ Bọ\ Bão.,#20251009091250,Items
Quest_405,Thanh Lọc,#20251009091250,Quests
Quest_505_Desc,"Ở\ Khu\ Bão\ xuất\ hiện\ những\ sinh\ vật\ chưa\ từng\ thấy.\ Để\ thuận\ lợi\ cho\ thám\ hiểm\ sau\ này,\ cần\ nghiên\ cứu\ chúng.",#20251009091250,Quests
Quest_505,Điều\ Tra\ Sinh\ Học,#20251009091250,Quests
Quest_405_Desc,"Năng\ lượng\ tinh\ thể\ không\ gian\ còn\ bất\ ổn,\ phải\ thanh\ lọc\ trước\ khi\ dùng\ an\ toàn.\ Tôi\ biết\ cách\ thanh\ lọc\ đã\ lâu,\ nhưng\ cần\ máy\ móc\ chuyên\ dụng.\ Có\ thể\ tìm\ trong\ phòng\ thí\ nghiệm\ của\ J-Lab.",#20251009091250,Quests
Item_Formula_ConcentratedSlurry,Công\ Thức:\ Huyết\ Tương\ Ngưng\ Tụ,#20251009091250,Items
Item_Formula_ConcentratedSlurry_Desc,Công\ thức\ chế\ Huyết\ Tương\ Ngưng\ Tụ.,#20251009091250,Items
Options_High,Cao,#20250921035318,Default
Options_Middle,Trung bình,#20251009091250,Default
Options_Low,Thấp,#20250921035358,Default
Options_ShadowSettings,Bóng đổ,#20251009091250,Options
Input_ToggleNightVision,Bật/Tắt\ Kính\ nhìn\ đêm,#20251009091250,UIText
UI_Loot_QuickMenu_Instruction,Kéo\ vật\ phẩm\ vào\ ô\ để\ cài\ phím\ nhanh\.,#20250925103332,UIText
Cname_Boss_Red,\?\?\?,#20251011093922,Characters
Item_BP_AR_MF_Poison_Desc,Dùng\ ở\ bàn\ chế\ để\ phát\ triển:\ MF-Venom.,#20251009091250,Items
Item_BP_AR_MF_Poison,Bản\ Vẽ:\ MF-Venom,#20251009091250,Items
Item_AR_MF_Poison,MF-Venom,#20251009091250,Items
Item_AR_MF_Poison_Desc,"Tẩm\ huyết\ tương\ ngưng\ tụ\ lên\ đạn,\ đầu\ đạn\ trúng\ sẽ\ bị\ nhiễm\ độc.",#20251009091250,Items
Item_EGun_Magic_Red,\?\?\?,#20251011093922,Items
Item_EGun_Magic_Red_Desc,\?\?\?,#20251011093922,Items
Item_CarBattery,Ắc\ Quy\ Ô\ Tô,#20250925083659,Items
Item_CarBattery_Desc,Ắc\ quy\ dung\ lượng\ lớn\ cho\ xe.,#20251009091250,Items
Buff_Buff_RedEye_Desc,\?\?\?,#20251011093922,Buffs
Buff_Buff_RedEye,\?\?\?,#20251011093922,Buffs
Item_RedEye_Desc,Có\ vẻ\ bất\ ổn...\ ăn\ vào\ không\ biết\ chuyện\ gì\ xảy\ ra?,#20251009091250,Items
Item_RedEye,\?\?\?,#20251011093922,Items
Note_Farm_Red_Title,\?\?\?Nghiên\ cứu\?\?\?,#20251011093922,Default
Note_Farm_Red_Content,\?\?\?\?Đỏ\?\?\?\?\?\?\?\?\?\?\?\?\?\?\?\?Độc\?\?\?\?,#20251011093922,Default
Buff_Rage_Desc,Tăng\ tốc\ chạy\ và\ sát\ thương\ cận\ chiến.,#20250925103332,Default
Buff_RageTrigger_Desc,"Khi\ nhận\ sát\ thương,\ tăng\ tốc\ chạy\ và\ sát\ thương\ cận\ chiến.",#20250925103332,Default
Item_BP_ColorMonitor_Desc,Dùng\ ở\ bàn\ chế\ nâng\ cao\ để\ chế\ Màn\ Hình\ Màu.,#20250925103332,Default
PerkTree_PerkTree_Farming,Kỹ\ Năng\ Sinh\ Tồn,#20250925103332,Default
Item_Fish_Grey_Catshark,Mèo\ Mập\ Xanh,#20250925103332,Default
Item_Fish_Yellow_Porcupinefish,Cá\ Nóc\ Xanh\ Lá,#20250925103332,Default
Item_Fish_Black_Snapper,Cá\ Hồng\ Xanh,#20250925103332,Default
Item_Fish_Redfin_Flamefish,Cá\ Hồng\ Vây\ Hồng,#20250925103332,Default
Item_Fish_Black_Snapper_Desc,"Kích\ thước\ trung\ bình,\ nhưng\ sắc\ xanh\ đậm\ khá\ hiếm.",#20250925103332,Default
Item_Fish_Redfin_Flamefish_Desc,"Vây\ đỏ\ như\ lửa,\ rất\ bắt\ mắt.",#20250925103332,Default
Quest_925,Nhà\ Sưu\ Tầm\ Đồ\ Chơi\ I,#20250925103332,Default
Quest_925_Desc,"Khách\ quen\ của\ tôi\ muốn\ món\ đồ\ chơi\ mới\ nhất,\ mà\ tìm\ hoài\ không\ ra.\ Bạn\ kiếm\ giúp\ tôi\ nhé?",#20250925103332,Default
Quest_926_Desc,"Vị\ khách\ đó...\ rất\ khoái\ món\ lần\ trước.\ Giờ\ lại\ đòi\ thêm.\ Tôi\ tin\ bạn\ lo\ được.\ Đừng\ lo,\ trả\ công\ xứng\ đáng.",#20251011093922,Default
Quest_928_Desc,Dạo\ này\ tiền\ nong\ rủng\ rỉnh.\ Tôi\ tính\ chơi\ một\ thú\ vui.\ Học\ nhạc\ nghe\ có\ vẻ\ hợp.,#20250925103332,Default
Quest_932_Desc,Câu\ cá\ vui\ chứ?\ Hãy\ bắt\ các\ loài\ dưới\ đây.,#20250925103332,Default
Quest_933_Desc,Thử\ bắt\ các\ loài\ cá\ dưới\ đây.\ Có\ loài\ chỉ\ xuất\ hiện\ ban\ đêm.,#20250925103332,Default
Quest_937_Desc,Bắt\ được\ con\ này\ thì\ bạn\ là\ Vua\ Câu\ Cá\ thật\ sự!,#20250925103332,Default
Quest_934_Desc,Thử\ bắt\ các\ loài\ cá\ liệt\ kê\ dưới\ đây.\ Câu\ cá\ phụ\ thuộc\ thời\ điểm\ và\ thời\ tiết.,#20250925103332,Default
Desc_InstallShip_1999,Tới\ tàu\ vũ\ trụ\ và\ lắp\ Bộ\ Mở\ Rộng\ Không\ Gian\.,#20250925103332,Default
Quest_1999,Lắp\ Bộ\ Mở\ Rộng\ Không\ Gian\,#20250925103332,Default
Quest_1999_Desc,Lắp\ Bộ\ Mở\ Rộng\ Không\ Gian\ lên\ tàu\ vũ\ trụ.,#20250925103332,Default
UI_NoteIndex,Ghi chú,#20250925103332,Default
UI_Interact_Ending1,Hành\ trình\ kết\ thúc\ \(Kết thúc\1\),#20250925103332,Default
UI_Interact_Ending0,Hành\ trình\ kết\ thúc\ \(Kết thúc\0\),#20250925103332,Default
UI_Interact_Ending2,Hành\ trình\ kết\ thúc\ \(Kết thúc\2\),#20250925103332,Default
Buff_equip_FC_Buff,Cao thủ,#20250925103332,Default
Buff_equip_FC_Buff_Desc,Tăng\ Sát\ Thương.,#20250925103332,Default
Quest_1998,Mở\ Rộng\ Sức\ Chứa\ Tàu,#20250925103332,Default
Quest_1998_Desc,Tôi\ đã\ giải\ mã\ bản\ vẽ\ của\ bạn.\ Đó\ là\ công\ thức\ cho\ Bộ\ Mở\ Rộng\ Không\ Gian.\ Giờ\ ta\ chở\ thêm\ người.,#20250925103332,Default
Interact_CloseMissleLuncher,Tắt\ Hệ\ Thống\ Phòng\ Không,#20250925103332,Default
Notify_LuncherClosed,Hệ\ Thống\ Phòng\ Không\ Tắt,#20250925103332,Default
Character_Blue,Gánh\ hàng\ rong,#20250925103332,Default
UI_UnlockFinal_01,Mở\ Khóa\ 1,#20250925103332,Default
UI_UnlockFinal_02,Mở\ Khóa\ 2,#20250925103332,Default
UI_UnlockFinal_03,Mở\ Khóa\ 3,#20250925103332,Default
PerkTree_PerkTree_Blue,Cải\ Biến\ Kỳ\ Lạ,#20250925103332,Default
Stat_EquipmentRepairLossFactor,Phí\ Sửa\ Trang\ Bị,#20250925103332,Default
Stat_WeaponRepairLossFactor,Phí\ Sửa\ Vũ\ Khí,#20250925103332,Default
PerkTree_Blue,Cải\ Biến\ Kỳ\ Lạ,#20250925103332,Default
PerkTree_PerkTree_BlackMarket,Nâng\ Cấp\ Chợ\ Đen,#20250925103332,Default
Item_Quest_Blueprint_ShipSpace,Bản\ Vẽ\ Tàu\ Vũ\ Trụ\ Bí\ Ẩn,#20250925103332,Default
Item_Quest_Blueprint_ShipSpace_Desc,"Bản\ vẽ\ không\ thể\ đọc,\ dường\ như\ để\ chế\ một\ bộ\ phận\ tàu\ vũ\ trụ.",#20250925103332,Default
Quest_1997,Bản\ Vẽ\ Bí\ Ẩn,#20250925103332,Default
Quest_1997_Desc,Có\ vẻ\ bạn\ đã\ lấy\ được\ một\ bản\ vẽ\ tàu\ vũ\ trụ\ đặc\ biệt.\ Đưa\ đây.\ Tôi\ giúp\ giải\ mã.,#20250925103332,Default
perk_Fire_1,Mô\ Đun\ Cách\ Nhiệt\ I,#20250925103332,Default
perk_Elec_1,Mô\ Đun\ Cách\ Nhiệt\ I,#20250925103332,Default
perk_Poison_1,Mô\ Đun\ Kháng\ Độc\ I,#20250925103332,Default
perk_Space_1,Mô\ Đun\ Linh\ Hồn\ I,#20250925103332,Default
Tag_SoulCube,Khối\ Xanh,#20250925103332,Default
perk_Fire_2,Mô\ Đun\ Cách\ Nhiệt\ II,#20250925103332,Default
perk_Elec_2,Mô\ Đun\ Cách\ Nhiệt\ II,#20250925103332,Default
perk_Poison_2,Mô\ Đun\ Kháng\ Độc\ II,#20250925103332,Default
perk_Space_2,Mô\ Đun\ Linh\ Hồn\ II,#20250925103332,Default
Task_Snake_Score,Ghi\ {score}\ điểm\ trong\ Serpent\ Force.,#20250925103332,Default
Task_BubblePopper_Level,Vượt\ Màn\ {level}\ trong\ Vịt\ Nguy\ Cơ\ Có\ Ga.,#20250925103332,Default
Task_GoldMiner_Level,Vượt\ Màn\ {level}\ trong\ Vịt\ Đào\ Vàng.,#20250925103332,Default
Quest_938,Thể\ Thao\ Thư\ Giãn,#20250925103332,Default
Quest_938_Desc,"Khách\ rủ\ tôi\ đi\ golf,\ mà\ tôi\ chưa\ có\ gậy.\ Kiếm\ giúp\ tôi\ nhé?",#20250925103332,Default
Quest_939,Tình\ Yêu\ Gà\ Bông?,#20250925103332,Default
Quest_939_Desc,Khách\ quen\ bỗng\ đòi\ son\ môi.\ Đừng\ nói\ là\ cậu\ ta\ mới\ cảm\ nắng\ nhé?,#20250925103332,Default
Quest_940,Nhà\ Sưu\ Tầm\ Đồ\ Chơi\ II,#20250925103332,Default
Quest_940_Desc,"Món\ trước\ ổn,\ nhưng\ chưa\ đủ\ hiếm.\ Có\ món\ nào\ độc\ lạ,\ khó\ kiếm\ và\ đắt\ đỏ\ không?",#20250925103332,Default
Item_Armor_SBossElec_ResSpace_Desc,"Giáp\ của\ vật\ thí\ nghiệm\ Billy\ Billy.\ Kháng\ tốt\ sát\ thương\ Điện\ và\ Không\ Gian,\ nhưng\ rất\ yếu\ với\ Lửa.",#20250925103332,Default
Item_Armor_SBossFire_ResElec_Desc,"Giáp\ của\ vật\ thí\ nghiệm\ Pala\ Pala.\ Kháng\ tốt\ Lửa\ và\ Điện,\ nhưng\ rất\ yếu\ với\ Độc.",#20250925103332,Default
Item_Armor_SBossPhysical_ResPoison_Desc,"Giáp\ của\ vật\ thí\ nghiệm\ Pulu\ Pulu.\ Kháng\ tốt\ Vật\ Lý\ và\ Độc,\ nhưng\ rất\ yếu\ với\ các\ loại\ khác.",#20250925103332,Default
Item_Armor_SBossPoison_LowDurResFire_Desc,"Giáp\ của\ vật\ thí\ nghiệm\ Gulu\ Gulu.\ Kháng\ tốt\ Lửa\ và\ Độc,\ nhưng\ rất\ yếu\ với\ Điện\ và\ độ\ bền\ kém.",#20250925103332,Default
perk_RefreshTime_1,Liên\ Lạc\ Chợ\ Đen\ I,#20250925103332,Default
perk_RefreshChance_1,Mở\ Rộng\ Dữ\ Liệu\ I,#20250925103332,Default
perk_RefreshTime_2,Liên\ Lạc\ Chợ\ Đen\ II,#20250925103332,Default
perk_RefreshChance_2,Mở\ Rộng\ Dữ\ Liệu\ II,#20250925103332,Default
perk_RefreshChance_3,Mở\ Rộng\ Dữ\ Liệu\ III,#20250925103332,Default
perk_RefreshTime_1_Desc,Giảm\ hồi\ chiêu\ làm\ mới\ Chợ\ Đen\ 10%.,#20250925103332,Default
perk_RefreshTime_2_Desc,Giảm\ hồi\ chiêu\ làm\ mới\ Chợ\ Đen\ 10%.,#20250925103332,Default
perk_RefreshTime_3_Desc,Giảm\ hồi\ chiêu\ làm\ mới\ Chợ\ Đen\ 10%.,#20250925103332,Default
perk_RefreshTime_3,Liên\ Lạc\ Chợ\ Đen\ III,#20250925103332,Default
perk_RefreshTime_4_Desc,Giảm\ hồi\ chiêu\ làm\ mới\ Chợ\ Đen\ 10%.,#20250925103332,Default
perk_RefreshTime_5_Desc,Giảm\ hồi\ chiêu\ làm\ mới\ Chợ\ Đen\ 10%.,#20250925103332,Default
perk_RefreshTime_7_Desc,Giảm\ hồi\ chiêu\ làm\ mới\ Chợ\ Đen\ 5%.,#20250925103332,Default
perk_RefreshTime_8_Desc,Giảm\ hồi\ chiêu\ làm\ mới\ Chợ\ Đen\ 5%.,#20250925103332,Default
perk_RefreshTime_6_Desc,Giảm\ hồi\ chiêu\ làm\ mới\ Chợ\ Đen\ 5%.,#20250925103332,Default
perk_RefreshTime_4,Liên\ Lạc\ Chợ\ Đen\ IV,#20250925103332,Default
perk_RefreshTime_5,Liên\ Lạc\ Chợ\ Đen\ V,#20250925103332,Default
perk_RefreshTime_6,Liên\ Lạc\ Chợ\ Đen\ VI,#20250925103332,Default
perk_RefreshTime_7,Liên\ Lạc\ Chợ\ Đen\ VII,#20250925103332,Default
